date,description,merchant,amount,category
2024-03-29,H&M,H&M,2900.0,Shopping
2025-03-26,Apollo Pharmacy,Apollo Pharmacy,380.0,Health
2024-04-07,PVR Cinemas,PVR Cinemas,630.0,Entertainment
2025-02-16,Milk delivery,Local Mart,1220.0,Groceries
2024-08-05,Monthly Rent 485,NoBroker,19383.02,Rent
2025-04-30,Maintenance Charge 719,Association,2141.47,Rent
2025-12-27,Zomato order 4305,Zomato,586.0,Food & Drink
2025-10-16,DOMINOS BILL 10172,Dominos,878.0,Food & Drink
2025-11-07,Maintenance Charge 528,Association,1916.14,Rent
2025-05-14,Charity Donation 835,Charity,988.91,Miscellaneous
2024-01-21,Swiggy Instamart,Swiggy,496.0,Groceries
2024-08-27,RAPIDO RIDE 2321,Rapido,150.0,Transport
2023-01-20,H&M,H&M,2990.0,Shopping
2023-04-26,Concert Ticket 636,Insider,1414.94,Entertainment
2025-04-09,NETFLIX.COM,Netflix,199.0,Subscriptions
2025-05-20,Flat Rent May,Landlord,19395.72,Rent
2024-09-03,Uber Trip 20250903,Uber,200.0,Transport
2025-10-08,Jio Fiber FTTH 10041,Jio Fiber,631.0,Utilities
2023-12-12,MedPlus Bill,MedPlus,453.0,Health
2024-10-25,Maintenance Charge 950,Association,1844.61,Rent
2023-03-06,FLIPKART Order FK2407,Flipkart,590.0,Shopping
2023-02-10,Amazon Prime renewal,Amazon Prime,299.0,Subscriptions
2024-03-27,Fuel at Shell,Shell,1812.0,Transport
2025-01-16,Water Tax CMWSSB,CMWSSB,234.0,Utilities
2024-04-09,Shell Fuel,Shell,1900.0,Transport
2023-04-22,Zomato Order #2354,Zomato,400.0,Food & Drink
2023-10-10,Amazon Prime renewal,Amazon Prime,299.0,Subscriptions
2023-05-26,Ola Cabs,Ola,240.0,Transport
2024-01-18,Swiggy order 9062,Swiggy,381.0,Food & Drink
2025-04-22,BSNL Bill,BSNL,799.0,Utilities
2023-02-01,Netflix,Netflix,199.0,Subscriptions
2025-01-12,Concert Ticket 822,Insider,1592.09,Entertainment
2024-05-10,CMRL Metro Card,Chennai Metro,300.0,Transport
2025-01-14,Swiggy Instamart Purchase 10018,Swiggy Instamart,447.0,Groceries
2025-06-05,IMPS - Rent Jun,House Rent,22000.0,Rent
2023-07-21,Subscr Google,Google,130.0,Subscriptions
2024-03-02,Swiggy order 1582,Swiggy,214.0,Food & Drink
2023-07-24,Rapido 2412,Rapido,140.0,Transport
2024-10-25,Amusement Park 285,Wonderla,1233.58,Entertainment
2023-11-17,PAYMENT TO STARBUCKS,Starbucks,1053.0,Food & Drink
2024-08-11,RAPIDO RIDE 2320,Rapido,140.0,Transport
2023-10-24,House Rent Feb,House Rent,20973.67,Rent
2025-07-06,Zomato,Zomato,320.0,Food & Drink
2025-02-28,Payment to McDonald's,McDonald's,1166.0,Food & Drink
2023-06-29,Gaming Currency 929,Steam,486.77,Entertainment
2025-12-06,Zomato order 5823,Zomato,470.0,Food & Drink
2025-07-09,Zomato order,Zomato,720.0,Food & Drink
2023-11-04,BSNL FTTH,BSNL,799.0,Utilities
2023-02-01,Postpaid Bill 473,Airtel,483.53,Bills
2024-03-18,Medicines 908,Apollo,341.15,Health
2024-05-17,Amazon.in Order AMZ10176,Amazon,1818.0,Shopping
2023-09-08,TNEB BILL PAY 10166,TNEB,2168.0,Utilities
2023-12-23,NETFLIX.COM 10074,Netflix,843.0,Subscriptions
2023-11-24,Courier Charges 490,DTDC,103.64,Miscellaneous
2023-12-19,Local Mart Store Bill,Local Mart,2393.0,Groceries
2025-09-23,Order Dunzo 10039,Dunzo,1065.0,Groceries
2025-07-31,Medicines 779,Apollo,382.7,Health
2025-10-07,Uber,Uber,170.0,Transport
2024-11-14,Mobile Recharge 757,Jio,304.45,Bills
2023-10-31,Rapido,Rapido,110.0,Transport
2024-04-28,BMS Ticket 10152,BookMyShow,1619.0,Entertainment
2023-05-21,Uber Auto 10181,Uber,147.0,Transport
2024-11-18,BigBazaar Store Bill,BigBazaar,4355.0,Groceries
2025-10-04,swiggy,Swiggy,530.0,Food & Drink
2024-03-22,Amazon Order 9308,Amazon,1249.0,Shopping
2023-09-10,BigBazaar Purchase 10057,BigBazaar,2281.0,Groceries
2023-01-08,Reliance Fresh,Reliance Fresh,1500.0,Groceries
2024-12-12,Uber Ride 1109,Uber,213.0,Transport
2023-04-09,Lab Test 750,Thyrocare,1247.8,Health
2023-12-14,Swiggy Instamart Purchase 10141,Swiggy Instamart,678.0,Groceries
2024-01-31,Uber Ride 2855,Uber,218.0,Transport
2025-01-25,Credit Card Bill 684,HDFC Bank,5324.25,Bills
2024-02-23,Amazon.in,Amazon,2200.0,Shopping
2025-03-31,Swiggy order 7765,Zomato,628.0,Food & Drink
2025-12-25,Credit Card Bill 253,HDFC Bank,4505.1,Bills
2023-10-25,PVR Cinemas,PVR Cinemas,450.0,Entertainment
2023-08-23,Ola Cabs,Ola,220.0,Transport
2023-02-04,H&M Retail Purchase,H&M,1959.0,Shopping
2023-10-05,BookMyShow Movie,BookMyShow,780.0,Entertainment
2024-03-30,Local Tea Shop Bill,Local Tea Shop,59.0,Food & Drink
2023-03-17,BigBazaar,BigBazaar,3800.0,Groceries
2025-01-15,ZARA Retail,Zara,4890.0,Shopping
2024-12-03,Cafe Coffee Day,Cafe Coffee Day,310.0,Food & Drink
2025-02-21,Swiggy order 7762,Swiggy,309.0,Food & Drink
2023-03-02,IMPS - House Rent Mar,House Rent,16954.0,Rent
2023-09-03,Local Tea Stall,Local Tea Shop,80.0,Food & Drink
2024-10-23,Courier Charges 923,DTDC,91.52,Miscellaneous
2023-01-06,Myntra Order 6378,Myntra,3504.0,Shopping
2023-03-10,Uber Auto,Uber,140.0,Transport
2023-10-31,Local Tea Stall,Local Tea Shop,30.0,Food & Drink
2023-11-11,Charity Donation 358,Charity,1020.55,Miscellaneous
2023-02-15,Dental Checkup 511,Clove Dental,836.46,Health
2024-05-09,Stationery 879,Local Shop,122.0,Miscellaneous
2024-11-19,Mobile Recharge,Jio,299.0,Bills
2023-01-29,Rapido Ride 3108,Rapido,107.0,Transport
2024-11-24,Credit Card Bill 288,HDFC Bank,5297.31,Bills
2023-02-25,Reliance Digital Retail,Reliance Digital,7681.0,Shopping
2025-02-22,Amazon Order 6673,Amazon,4592.0,Shopping
2024-10-23,Amusement Park 529,Wonderla,1220.67,Entertainment
2024-02-15,Water Tax CMWSSB,CMWSSB,150.0,Utilities
2023-02-25,TNEB Bill,TNEB,1151.0,Utilities
2023-11-30,Netflix,Netflix,199.0,Subscriptions
2024-03-17,Gaming Currency 381,Steam,498.83,Entertainment
2024-02-05,Dunzo Groceries,Dunzo,1202.0,Groceries
2024-03-22,Water Tax CMWSSB,CMSWW,150.0,Utilities
2025-12-19,BookMyShow Transaction,BookMyShow,994.0,Entertainment
2023-02-15,zomato,Zomato,260.0,Food & Drink
2024-03-02,H&M,H&M,3000.0,Shopping
2023-09-16,BSNL FTTH 10122,BSNL,2347.0,Utilities
2024-04-14,Flat Rent Jan,Landlord,17211.13,Rent
2023-03-27,FLIPKART Order FK2405,Flipkart,550.0,Shopping
2025-07-22,Medicines 590,Apollo,371.5,Health
2024-01-27,Pizza Hut,Pizza Hut,950.0,Food & Drink
2023-04-24,Gas Cylinder 727,Indane,1095.87,Bills
2023-05-25,swiggy food,Swiggy,580.0,Food & Drink
2025-11-13,Broadband Bill 639,ACT Fibernet,1020.89,Bills
2024-10-21,CURE.FIT BILL,Cure.fit,2519.0,Health
2023-01-07,DECATHLON RETAIL,Decathlon,4471.0,Shopping
2024-12-01,Reliance Fresh,Reliance Fresh,1300.0,Groceries
2024-03-14,Movie Ticket 432,BookMyShow,320.38,Entertainment
2024-09-12,Uber Trip 20250912,Uber,240.0,Transport
2023-05-19,ATM WITHDRAWAL,ATM,6500.0,Miscellaneous
2024-11-12,Uber Auto,Uber,120.0,Transport
2024-10-10,Dental Checkup 251,Clove Dental,804.15,Health
2023-12-25,Amusement Park 676,Wonderla,1306.54,Entertainment
2025-03-10,Myntra Order 7289,Myntra,1248.0,Shopping
2024-02-13,Disney+ Hotstar,Hotstar,499.0,Subscriptions
2024-02-04,TNEB Bill Payment,TNEB,1326.0,Utilities
2023-03-20,Google Cloud,Google,150.0,Subscriptions
2023-01-28,Flat Rent Aug,Landlord,17286.33,Rent
2024-12-24,Fuel at Shell Bill 10158,Shell,2958.0,Transport
2023-04-22,Myntra Order FK10145,Myntra,10705.0,Shopping
2024-01-03,Fuel at Shell,Shell,1826.0,Transport
2024-03-01,Uber Ride 7367,Uber,318.0,Transport
2024-10-01,NETFLIX.COM 892374,Netflix,199.0,Subscriptions
2023-01-16,Zomato order 9920,Zomato,267.0,Food & Drink
2023-01-03,Microsoft 365 renewal 10099,Microsoft 365,712.0,Subscriptions
2025-12-13,Cafe Coffee Day Bill,Cafe Coffee Day,338.0,Food & Drink
2025-10-12,Ola Cabs 2355,Ola,360.0,Transport
2023-10-31,Netflix,Netflix,199.0,Subscriptions
2025-11-24,PVR Cinemas,PVR Cinemas,480.0,Entertainment
2024-06-29,Swiggy,Swiggy,450.0,Food & Drink
2024-05-12,Zomato order 5829,Zomato,490.0,Food & Drink
2025-06-24,Concert Ticket 236,Insider,1414.28,Entertainment
2023-02-21,Subscr The Hindu,The Hindu,1299.0,Subscriptions
2025-07-27,Groceries from Dunzo,Dunzo,1050.0,Groceries
2025-10-20,flipkart,Flipkart,999.0,Shopping
2024-04-02,PG Rent Sep,Stanza Living,7740.23,Rent
2025-01-18,Ola Ride 1876,Ola,161.0,Transport
2023-02-21,UPI to Friend 680,UPI,548.52,Miscellaneous
2023-05-03,Fuel at Shell Bill 10158,Shell,2958.0,Transport
2024-09-13,Zomato order 9929,Zomato,300.0,Food & Drink
2025-12-22,Uber Ride 4802,Uber,292.0,Transport
2024-03-05,Mobile Recharge,Jio,239.0,Bills
2023-04-20,Credit Card Bill 573,HDFC Bank,5381.05,Bills
2023-08-23,Monthly Rent 659,NoBroker,21231.95,Rent
2025-12-27,Myntra Retail,Myntra,6099.0,Shopping
2025-09-29,swiggy order,Swiggy,510.0,Food & Drink
2023-11-27,Rent Payment 494,Owner,20183.12,Rent
2023-02-22,Licious,Licious,760.0,Groceries
2024-03-06,Myntra Retail,Myntra,11018.0,Shopping
2025-05-05,Ola Ride,Ola,180.0,Transport
2025-12-08,BigBazaar Purchase,BigBazaar,3400.0,Groceries
2023-06-24,Broadband Bill 964,ACT Fibernet,1088.49,Bills
2025-02-25,Repair Services 311,Urban Company,423.37,Miscellaneous
2024-08-21,Bowling 544,Amoeba,387.3,Entertainment
2024-01-07,Gym Supplement 266,HealthKart,2474.51,Health
2024-01-21,Water Tax 251,CMWSSB,156.58,Bills
2023-12-13,Apollo Pharmacy Bill,Apollo Pharmacy,648.0,Health
2024-09-24,Swiggy Instamart,Swiggy,490.0,Groceries
2025-11-10,Stationery 346,Local Shop,122.2,Miscellaneous
2025-10-18,AIRTEL RECHARGE 10131,Airtel,220.0,Bills
2023-07-20,Zomato,Zomato,300.0,Food & Drink
2024-08-21,Electricity Bill 191,TNEB,1302.34,Bills
2024-02-08,House Rent,House Rent,22000.0,Rent
2024-03-25,Uber Ride 20250325,Uber,160.0,Transport
2023-02-28,FLIPKART Order FK2403,Flipkart,510.0,Shopping
2024-02-05,Licious,Licious,740.0,Groceries
2025-03-11,Swiggy Instamart,Swiggy,407.0,Groceries
2023-04-25,VI RECHARGE 10149,Vi,724.0,Bills
2023-12-04,PVR Cinemas,PVR Cinemas,640.0,Entertainment
2025-01-13,UPI to Friend 951,UPI,502.13,Miscellaneous
2025-12-26,Mobile Recharge 834,Jio,298.95,Bills
2025-03-16,Ola Ride 2028,Ola,341.0,Transport
2024-07-31,Flat Rent Mar,Landlord,16379.41,Rent
2023-07-22,Gym Supplement 551,HealthKart,2569.93,Health
2023-01-14,Uber Ride 7609,Uber,271.0,Transport
2025-01-14,TNEB Bill Pay,TNEB,1450.0,Utilities
2023-03-17,Streaming Sub 308,Netflix,194.87,Entertainment
2025-12-09,Rapido Ride 7349,Rapido,92.0,Transport
2025-07-19,Postpaid Bill 757,Airtel,526.46,Bills
2024-09-08,Repair Services 337,Urban Company,376.07,Miscellaneous
2023-07-14,Charity Donation 315,Charity,1042.78,Miscellaneous
2025-08-13,Broadband Bill 547,ACT Fibernet,950.09,Bills
2025-01-10,Subscr The Hindu,The Hindu,1299.0,Subscriptions
2024-08-23,Ola Auto 10065,Ola,282.0,Transport
2023-03-01,House Rent Jul,House Rent,21942.27,Rent
2025-04-17,Bill BSNL ID 10138,BSNL,2315.0,Utilities
2024-01-10,Mobile Recharge 158,Jio,295.98,Bills
2024-02-03,BigBazaar,BigBazaar,3000.0,Groceries
2025-01-28,Concert Ticket 856,Insider,1416.62,Entertainment
2025-11-13,Monthly Rent 183,NoBroker,18648.35,Rent
2025-12-08,Starbucks,Starbucks,500.0,Food & Drink
2025-09-22,TNEB Bill,TNEB,1300.0,Utilities
2024-05-28,CMRL TOPUP 10190,Chennai Metro,286.0,Transport
2025-02-06,H&M Retail Purchase,H&M,3090.0,Shopping
2023-01-02,Reliance Fresh Purchase,Reliance Fresh,2257.0,Groceries
2023-05-19,Local Tea Stall,Local Tea Shop,40.0,Food & Drink
2024-01-22,Cafe Coffee Day Bill,Cafe Coffee Day,369.0,Food & Drink
2025-12-29,TNEB BILL PAY 10166,TNEB,2168.0,Utilities
2024-01-17,MedPlus Bill,MedPlus,622.0,Health
2023-04-14,Myntra,Myntra,3600.0,Shopping
2025-08-26,Local Mart Store Bill,Local Mart,2393.0,Groceries
2023-09-12,PG Rent Oct,Stanza Living,7996.88,Rent
2023-04-20,Local Tea Shop,Local Tea Shop,30.0,Food & Drink
2025-04-10,Uber Trip 20250410,Uber,180.0,Transport
2023-11-30,Licious Purchase 10059,Licious,1016.0,Groceries
2023-01-10,Dominos,Dominos,630.0,Food & Drink
2024-12-07,ACT Fibernet,ACT Fibernet,1049.0,Utilities
2023-03-02,Gym Supplement 980,HealthKart,2447.87,Health
2024-12-31,Courier Charges 523,DTDC,109.15,Miscellaneous
2025-10-30,flipkart,Flipkart,2200.0,Shopping
2025-10-29,Bowling 490,Amoeba,366.33,Entertainment
2025-02-14,Licious Purchase 10059,Licious,1016.0,Groceries
2023-03-28,Swiggy Instamart,Swiggy,496.0,Groceries
2025-10-08,Steam Purchase,Steam Games,1699.0,Entertainment
2025-07-23,Electricity Bill 335,TNEB,1099.92,Bills
2025-02-18,Repair Services 630,Urban Company,435.78,Miscellaneous
2025-07-30,Ola Cabs Ride 9028,Ola,310.0,Transport
2024-09-19,Doctor Consultation 447,Practo,546.9,Health
2023-08-06,Streaming Sub 724,Netflix,207.0,Entertainment
2024-07-27,ZARA,Zara,5500.0,Shopping
2023-10-20,Google Cloud,Google,150.0,Subscriptions
2023-07-17,PG Rent Mar,Stanza Living,7393.77,Rent
2023-05-15,House Rent,House Rent,22000.0,Rent
2023-03-30,BigBazaar Purchase 10115,BigBazaar,1529.0,Groceries
2024-02-22,ORDER #10069 FROM SWIGGY,Swiggy,1019.0,Food & Drink
2025-11-03,TNEB Bill Pay,TNEB,1400.0,Utilities
2023-10-08,BigBazaar Purchase,BigBazaar,3100.0,Groceries
2023-03-05,Repair Services 558,Urban Company,367.43,Miscellaneous
2025-03-27,Uber Ride 7687,Uber,344.0,Transport
2023-09-26,Local Tea Shop,Local Tea Shop,100.0,Food & Drink
2024-01-01,Rapido Ride 4181,Rapido,110.0,Transport
2025-03-02,Groceries from Dunzo,Dunzo,980.0,Groceries
2023-01-10,flipkart,Flipkart,1800.0,Shopping
2024-10-15,BigBazaar Store Bill,BigBazaar,1968.0,Groceries
2024-08-02,Dental Checkup 387,Clove Dental,745.52,Health
2023-02-27,Rapido,Rapido,130.0,Transport
2024-11-20,Rapido 2399,Rapido,90.0,Transport
2025-06-01,UPI to Friend,Miscellaneous,1000.0,Miscellaneous
2024-09-07,BigBazaar Purchase,BigBazaar,3800.0,Groceries
2025-08-26,amazon pay,Amazon,850.0,Shopping
2024-10-04,BSNL FTTH Bill,BSNL,799.0,Utilities
2024-11-11,ZARA,Zara,5100.0,Shopping
2025-10-10,Gift Purchase 558,Archies,477.35,Miscellaneous
2025-05-28,Amusement Park 609,Wonderla,1088.97,Entertainment
2024-01-29,flipkart,Flipkart,2700.0,Shopping
2023-04-16,Maintenance Charge 546,Association,1823.71,Rent
2025-10-17,Apollo Pharmacy TRN 10024,Apollo Pharmacy,2598.0,Health
2025-03-27,Mobile Recharge 105,Jio,270.63,Bills
2025-12-13,Fuel at Shell,Shell,1812.0,Transport
2023-01-07,Swiggy order 3591,Swiggy,630.0,Food & Drink
2024-07-17,UPI to Friend 649,UPI,496.04,Miscellaneous
2023-06-01,Swiggy Foods,Swiggy,620.0,Food & Drink
2025-03-01,Swiggy Instamart,Swiggy,437.0,Groceries
2025-03-21,uber trip,Uber,220.0,Transport
2024-06-03,amazon.in purchase,Amazon,999.0,Shopping
2023-09-05,Myntra Retail,Myntra,6099.0,Shopping
2023-01-29,Postpaid Bill 190,Airtel,532.03,Bills
2023-08-11,Printout 608,Xerox Shop,49.82,Miscellaneous
2023-06-22,CURE.FIT BILL,Cure.fit,2519.0,Health
2024-10-10,Credit Card Bill 636,HDFC Bank,5160.62,Bills
2024-09-16,Water Tax 355,CMWSSB,161.02,Bills
2024-08-22,Zomato,Zomato,380.0,Food & Drink
2023-12-25,TNEB Bill,TNEB,1227.0,Utilities
2023-10-15,H&M Purchase,H&M,2100.0,Shopping
2024-04-04,BSNL FTTH 10122,BSNL,2347.0,Utilities
2025-01-28,Rapido Ride 3217,Rapido,136.0,Transport
2025-06-20,swiggy,Swiggy,380.0,Food & Drink
2025-01-13,Disney+ Hotstar,Hotstar,499.0,Subscriptions
2025-08-01,Dominos Pizza,Dominos,810.0,Food & Drink
2023-09-26,FLIPKART Order FK2402,Flipkart,899.0,Shopping
2025-12-25,BigBazaar Purchase,BigBazaar,2068.0,Groceries
2023-03-18,Uber Ride 5046,Uber,290.0,Transport
2024-11-29,BigBazaar,BigBazaar,3500.0,Groceries
2023-02-03,PVR Cinemas,PVR Cinemas,560.0,Entertainment
2024-10-05,Steam Purchase,Steam Games,2199.0,Entertainment
2023-12-26,Monthly Rent 586,NoBroker,18760.39,Rent
2025-09-18,swiggy order,Swiggy,540.0,Food & Drink
2023-10-04,IMPS - Rent Oct,House Rent,22000.0,Rent
2023-08-24,BigBazaar,BigBazaar,2750.0,Groceries
2024-02-08,Rapido,Rapido,150.0,Transport
2024-12-31,UPI to Friend 782,UPI,450.25,Miscellaneous
2024-12-24,MedPlus Bill,MedPlus,467.0,Health
2023-04-02,Gym Membership,Fitness First,2500.0,Health
2023-05-04,Amazon.in Order AMZ10160,Amazon,5215.0,Shopping
2025-09-04,Lab Test 154,Thyrocare,1262.66,Health
2025-05-13,RAPIDO RIDE ID10171,Rapido,133.0,Transport
2024-09-20,Local Tea Stall,Local Tea Shop,50.0,Food & Drink
2023-02-18,Amazon.in,Amazon,1900.0,Shopping
2024-09-28,Amazon Prime renewal,Amazon Prime,299.0,Subscriptions
2024-10-24,TNEB Bill Pay 10063,TNEB,2661.0,Utilities
2024-03-15,ATM WITHDRAWAL,ATM,9500.0,Miscellaneous
2025-03-25,Swiggy order 4647,Swiggy,748.0,Food & Drink
2025-01-11,Local Tea Shop Bill,Local Tea Shop,59.0,Food & Drink
2024-12-14,Water Tax 664,CMWSSB,138.22,Bills
2025-11-17,Steam Purchase,Steam Games,1499.0,Entertainment
2025-08-31,NETFLIX.COM 892379,Netflix,199.0,Subscriptions
2023-01-13,Myntra Retail,Myntra,3738.0,Shopping
2024-10-14,Zomato order 9923,Zomato,270.0,Food & Drink
2025-10-27,Spotify,Spotify,119.0,Subscriptions
2025-02-12,Ola Ride 2073,Ola,122.0,Transport
2024-03-24,Amusement Park 545,Wonderla,1313.41,Entertainment
2024-05-21,Disney+ Hotstar,Hotstar,499.0,Subscriptions
2024-08-12,Broadband Bill 555,ACT Fibernet,1065.07,Bills
2024-01-16,H&M Retail Purchase,H&M,3091.0,Shopping
2025-08-18,JIO RECHARGE 10029,Jio,290.0,Bills
2025-05-24,CMRL Metro Card,Chennai Metro,300.0,Transport
2023-10-03,Cafe Coffee Day Bill,Cafe Coffee Day,280.0,Food & Drink
2023-03-12,Swiggy order 6088,Zomato,529.0,Food & Drink
2024-12-17,Swiggy order 7741,Swiggy,324.0,Food & Drink
2023-09-08,Swiggy Instamart,Swiggy,460.0,Groceries
2024-12-11,Uber Ride 4745,Uber,212.0,Transport
2025-05-08,Stationery 757,Local Shop,114.74,Miscellaneous
2024-09-14,Zomato order 9935,Zomato,360.0,Food & Drink
2023-11-03,Cafe Coffee Day,Cafe Coffee Day,300.0,Food & Drink
2023-06-06,ACT Fibernet,ACT Fibernet,1049.0,Utilities
2025-11-02,Maintenance Charge 741,Association,2112.09,Rent
2024-09-11,Croma.com Inv#10170,Croma,6907.0,Shopping
2025-07-25,Zomato order,Zomato,790.0,Food & Drink
2023-04-13,Order #10133 from Zomato,Zomato,623.0,Food & Drink
2025-05-03,Reliance Fresh,Reliance Fresh,1020.0,Groceries
2025-02-24,Flat Rent Apr,Landlord,16931.9,Rent
2023-03-08,ATM WITHDRAWAL 10087,ATM,12500.0,Miscellaneous
2025-11-18,Zomato,Zomato,350.0,Food & Drink
2023-11-11,CMRL Metro Card,Chennai Metro,300.0,Transport
2023-01-17,Reliance Fresh,Reliance Fresh,1450.0,Groceries
2024-11-07,RAPIDO RIDE 2310,Rapido,105.0,Transport
2023-07-03,Apollo Pharmacy,Apollo Pharmacy,280.0,Health
2024-12-10,Dominos Bill,Dominos,873.0,Food & Drink
2025-01-25,NETMEDS BILL,Netmeds,2035.0,Health
2023-03-19,Milk delivery,Local Mart,1200.0,Groceries
2025-09-17,Gym Supplement 277,HealthKart,2734.29,Health
2023-06-19,ACT Fibernet,ACT Fibernet,1049.0,Utilities
2024-08-15,swiggy,Swiggy,320.0,Food & Drink
2025-08-08,Stationery 867,Local Shop,131.87,Miscellaneous
2025-02-08,Starbucks Bill,Starbucks,662.0,Food & Drink
2024-10-13,Disney+ Hotstar,Hotstar,499.0,Subscriptions
2024-04-14,Electricity Bill 683,TNEB,1207.16,Bills
2025-02-13,Cafe Coffee Day Bill,Cafe Coffee Day,483.0,Food & Drink
2024-03-03,Uber Ride ID10081,Uber,294.0,Transport
2025-06-07,UPI to Friend 108,UPI,473.0,Miscellaneous
2023-01-28,Courier Charges 346,DTDC,102.06,Miscellaneous
2025-10-09,Doctor Consultation 479,Practo,486.62,Health
2023-12-10,BigBazaar Purchase,BigBazaar,2282.0,Groceries
2025-03-24,PVR Cinemas,PVR Cinemas,680.0,Entertainment
2024-12-26,Uber Ride 5046,Uber,290.0,Transport
2024-05-10,Electricity Bill 895,TNEB,1120.24,Bills
2024-05-18,CMRL Metro Card,Chennai Metro,300.0,Transport
2023-11-07,PG Rent Aug,Stanza Living,8251.78,Rent
2023-01-28,CMRL Metro Card Recharge,Chennai Metro,450.0,Transport
2023-10-04,ORDER #10040 FROM SWIGGY,Swiggy,437.0,Food & Drink
2025-11-28,Fuel at IOCL Bill 10076,Indian Oil,2083.0,Transport
2024-12-05,BookMyShow,BookMyShow,820.0,Entertainment
2023-11-26,Dominos,Dominos,620.0,Food & Drink
2025-09-08,FLIPKART Order FK2401,Flipkart,3299.0,Shopping
2025-10-16,IMPS - Rent Oct,House Rent,22000.0,Rent
2024-10-16,Steam Purchase,Steam Games,2099.0,Entertainment
2024-04-26,Cafe Coffee Day,Cafe Coffee Day,350.0,Food & Drink
2023-07-12,Reliance Digital Retail,Reliance Digital,7681.0,Shopping
2024-07-19,Zomato order,Zomato,750.0,Food & Drink
2023-10-05,Apollo Pharmacy,Apollo Pharmacy,610.0,Health
2025-11-22,UPI to Friend,Miscellaneous,500.0,Miscellaneous
2024-06-13,swiggy,Swiggy,390.0,Food & Drink
2024-07-05,Water Tax,CMWSSB,150.0,Utilities
2023-03-20,Swiggy order 3591,Swiggy,517.0,Food & Drink
2025-08-21,House Rent Jul,House Rent,18436.57,Rent
2023-04-22,Water Tax 267,CMWSSB,148.06,Bills
2024-01-08,More Supermarket Purchase,More Supermarket,1564.0,Groceries
2025-01-06,BSNL FTTH 10122,BSNL,2347.0,Utilities
2024-06-16,More Supermarket,More Supermarket,2050.0,Groceries
2023-10-02,Fuel at IOCL Bill 10120,Indian Oil,2083.0,Transport
2025-01-08,Steam Purchase 10011,Steam Games,799.0,Entertainment
2024-04-27,Mobile Recharge 577,Jio,320.69,Bills
2025-04-10,Zomato Order #2355,Zomato,410.0,Food & Drink
2023-01-18,Payment to Cafe Coffee Day,Cafe Coffee Day,779.0,Food & Drink
2025-02-20,Starbucks Bill,Starbucks,669.0,Food & Drink
2023-05-12,Streaming Sub 236,Netflix,183.78,Entertainment
2023-06-22,Ola Ride,Ola,270.0,Transport
2024-08-21,Subscr Google,Google,130.0,Subscriptions
2023-02-06,Myntra Order 7531,Myntra,1248.0,Shopping
2024-11-19,Amazon.in Order AMZ10034,Amazon,10352.0,Shopping
2023-10-09,UPI to Starbucks,Starbucks,450.0,Food & Drink
2025-02-23,Credit Card Bill 785,HDFC Bank,4584.01,Bills
2024-04-10,Reliance Fresh Purchase 10129,Reliance Fresh,3350.0,Groceries
2025-01-14,Maintenance Charge 985,Association,1921.47,Rent
2024-11-18,Courier Charges 145,DTDC,101.26,Miscellaneous
2024-02-04,Starbucks Bill,Starbucks,610.0,Food & Drink
2023-05-13,Repair Services 308,Urban Company,413.2,Miscellaneous
2025-11-19,Maintenance Charge 553,Association,1807.95,Rent
2025-09-28,Google Cloud,Google,150.0,Subscriptions
2023-11-21,NETFLIX.COM,Netflix,199.0,Subscriptions
2025-02-16,Rapido Ride 1551,Rapido,94.0,Transport
2025-05-11,Cafe Coffee Day,Cafe Coffee Day,370.0,Food & Drink
2024-02-17,Licious,Licious,710.0,Groceries
2025-05-18,Gas Cylinder 791,Indane,1191.33,Bills
2023-09-05,ORDER #10163 FROM SWIGGY,Swiggy,981.0,Food & Drink
2025-01-11,Uber Ride 7367,Uber,298.0,Transport
2025-04-26,Local Mart Store Bill,Local Mart,2393.0,Groceries
2024-12-09,Swiggy order 7760,Swiggy,434.0,Food & Drink
2024-09-06,Swiggy Instamart,Swiggy,450.0,Groceries
2025-02-09,Ola Ride 2807,Ola,128.0,Transport
2024-12-29,Ola Ride ID10165,Ola,193.0,Transport
2025-07-11,NETMEDS BILL,Netmeds,2035.0,Health
2025-01-19,Mobile Recharge 545,Jio,314.03,Bills
2024-01-25,PVR Cinemas Transaction,PVR Cinemas,697.0,Entertainment
2025-01-07,Pizza Hut,Pizza Hut,970.0,Food & Drink
2024-08-20,Google Cloud,Google,150.0,Subscriptions
2023-03-25,Uber Ride,Uber,260.0,Transport
2023-02-02,Uber Ride 1980,Uber,141.0,Transport
2025-12-29,Stationery 570,Local Shop,115.03,Miscellaneous
2024-11-17,Apollo Pharmacy,Apollo Pharmacy,220.0,Health
2025-01-19,Rent Payment 269,Owner,23180.91,Rent
2024-01-14,Maintenance Charge 614,Association,2130.92,Rent
2023-09-20,Amazon.in Order AMZ936,Amazon,2699.0,Shopping
2024-01-15,Monthly Rent 262,NoBroker,19727.95,Rent
2023-05-09,UPI to Zomato Order #2350,Zomato,290.0,Food & Drink
2023-08-06,amazon pay,Amazon,840.0,Shopping
2024-03-11,flipkart,Flipkart,2300.0,Shopping
2023-12-03,Payment to McDonald's,McDonald's,1166.0,Food & Drink
2023-12-03,Rent Payment 238,Owner,20746.43,Rent
2025-08-15,ATM WITHDRAWAL 10293,ATM,11500.0,Miscellaneous
2025-01-29,CURE.FIT BILL,Cure.fit,2563.0,Health
